DateTime,Date,Time,Temperature (C),Humidity (%),Soil Moisture (%),Rain(%)
01-02-2023 12:00,01-02-2023,12:00:00,24,48,35,25
01-02-2023 12:30,01-02-2023,12:30:00,25,49,36,25
01-02-2023 13:00,01-02-2023,13:00:00,26,51,37,25
01-02-2023 13:30,01-02-2023,13:30:00,27,53,39,25
01-02-2023 14:00,01-02-2023,14:00:00,28,55,40,25
01-02-2023 14:30,01-02-2023,14:30:00,28,57,41,25
01-02-2023 15:00,01-02-2023,15:00:00,29,59,43,25
01-02-2023 15:30,01-02-2023,15:30:00,30,61,44,25
01-02-2023 16:00,01-02-2023,16:00:00,31,63,45,25
01-02-2023 16:30,01-02-2023,16:30:00,32,64,46,25
01-02-2023 17:00,01-02-2023,17:00:00,33,66,47,25
01-02-2023 17:30,01-02-2023,17:30:00,33,67,48,25
01-02-2023 18:00,01-02-2023,18:00:00,34,68,49,25
01-02-2023 18:30,01-02-2023,18:30:00,34,69,49,25
01-02-2023 19:00,01-02-2023,19:00:00,35,69,50,25
01-02-2023 19:30,01-02-2023,19:30:00,35,70,50,25
01-02-2023 20:00,01-02-2023,20:00:00,35,70,50,25
01-02-2023 20:30,01-02-2023,20:30:00,35,70,50,25
01-02-2023 21:00,01-02-2023,21:00:00,35,69,50,25
01-02-2023 21:30,01-02-2023,21:30:00,34,69,49,25
01-02-2023 22:00,01-02-2023,22:00:00,34,68,49,25
01-02-2023 22:30,01-02-2023,22:30:00,33,67,48,25
01-02-2023 23:00,01-02-2023,23:00:00,33,66,47,25
01-02-2023 23:30,01-02-2023,23:30:00,32,64,46,25
02-02-2023 00:00,02-02-2023,00:00:00,31,63,45,25
02-02-2023 00:30,02-02-2023,00:30:00,30,61,44,25
02-02-2023 01:00,02-02-2023,01:00:00,29,59,43,25
02-02-2023 01:30,02-02-2023,01:30:00,28,57,41,25
02-02-2023 02:00,02-02-2023,02:00:00,28,55,40,25
02-02-2023 02:30,02-02-2023,02:30:00,27,53,39,25
02-02-2023 03:00,02-02-2023,03:00:00,26,51,37,25
02-02-2023 03:30,02-02-2023,03:30:00,25,49,36,25
02-02-2023 04:00,02-02-2023,04:00:00,24,48,35,25
02-02-2023 04:30,02-02-2023,04:30:00,23,46,34,25
02-02-2023 05:00,02-02-2023,05:00:00,22,44,33,25
02-02-2023 05:30,02-02-2023,05:30:00,22,43,32,25
02-02-2023 06:00,02-02-2023,06:00:00,21,42,31,25
02-02-2023 06:30,02-02-2023,06:30:00,21,41,31,25
02-02-2023 07:00,02-02-2023,07:00:00,20,41,30,25
02-02-2023 07:30,02-02-2023,07:30:00,20,40,30,25
02-02-2023 08:00,02-02-2023,08:00:00,20,40,30,25
02-02-2023 08:30,02-02-2023,08:30:00,20,40,30,25
02-02-2023 09:00,02-02-2023,09:00:00,20,41,30,25
02-02-2023 09:30,02-02-2023,09:30:00,21,41,31,25
02-02-2023 10:00,02-02-2023,10:00:00,21,42,31,25
02-02-2023 10:30,02-02-2023,10:30:00,22,43,32,25
02-02-2023 11:00,02-02-2023,11:00:00,22,44,33,25
02-02-2023 11:30,02-02-2023,11:30:00,23,46,34,25
02-02-2023 12:00,02-02-2023,12:00:00,24,48,35,25
02-02-2023 12:30,02-02-2023,12:30:00,25,49,36,25
02-02-2023 13:00,02-02-2023,13:00:00,26,51,37,25
02-02-2023 13:30,02-02-2023,13:30:00,27,53,39,25
02-02-2023 14:00,02-02-2023,14:00:00,28,55,40,25
02-02-2023 14:30,02-02-2023,14:30:00,28,57,41,25
02-02-2023 15:00,02-02-2023,15:00:00,29,59,43,25
02-02-2023 15:30,02-02-2023,15:30:00,30,61,44,25
02-02-2023 16:00,02-02-2023,16:00:00,31,63,45,25
02-02-2023 16:30,02-02-2023,16:30:00,32,64,46,25
02-02-2023 17:00,02-02-2023,17:00:00,33,66,47,25
02-02-2023 17:30,02-02-2023,17:30:00,33,67,48,25
02-02-2023 18:00,02-02-2023,18:00:00,34,68,49,25
02-02-2023 18:30,02-02-2023,18:30:00,34,69,49,25
02-02-2023 19:00,02-02-2023,19:00:00,35,69,50,25
02-02-2023 19:30,02-02-2023,19:30:00,35,70,50,25
02-02-2023 20:00,02-02-2023,20:00:00,35,70,50,25
02-02-2023 20:30,02-02-2023,20:30:00,35,70,50,25
02-02-2023 21:00,02-02-2023,21:00:00,35,69,50,25
02-02-2023 21:30,02-02-2023,21:30:00,34,69,49,25
02-02-2023 22:00,02-02-2023,22:00:00,34,68,49,25
02-02-2023 22:30,02-02-2023,22:30:00,33,67,48,25
02-02-2023 23:00,02-02-2023,23:00:00,33,66,47,25
02-02-2023 23:30,02-02-2023,23:30:00,32,64,46,25
03-02-2023 00:00,03-02-2023,00:00:00,31,63,45,25
03-02-2023 00:30,03-02-2023,00:30:00,30,61,44,25
03-02-2023 01:00,03-02-2023,01:00:00,29,59,43,25
03-02-2023 01:30,03-02-2023,01:30:00,28,57,41,25
03-02-2023 02:00,03-02-2023,02:00:00,28,55,40,25
03-02-2023 02:30,03-02-2023,02:30:00,27,53,39,25
03-02-2023 03:00,03-02-2023,03:00:00,26,51,37,25
03-02-2023 03:30,03-02-2023,03:30:00,25,49,36,25
03-02-2023 04:00,03-02-2023,04:00:00,24,48,35,25
03-02-2023 04:30,03-02-2023,04:30:00,23,46,34,25
03-02-2023 05:00,03-02-2023,05:00:00,22,44,33,25
03-02-2023 05:30,03-02-2023,05:30:00,22,43,32,25
03-02-2023 06:00,03-02-2023,06:00:00,21,42,31,25
03-02-2023 06:30,03-02-2023,06:30:00,21,41,31,25
03-02-2023 07:00,03-02-2023,07:00:00,20,41,30,25
03-02-2023 07:30,03-02-2023,07:30:00,20,40,30,25
03-02-2023 08:00,03-02-2023,08:00:00,20,40,30,25
03-02-2023 08:30,03-02-2023,08:30:00,20,40,30,25
03-02-2023 09:00,03-02-2023,09:00:00,20,41,30,25
03-02-2023 09:30,03-02-2023,09:30:00,21,41,31,25
03-02-2023 10:00,03-02-2023,10:00:00,21,42,31,75
03-02-2023 10:30,03-02-2023,10:30:00,22,43,32,75
03-02-2023 11:00,03-02-2023,11:00:00,22,44,33,75
03-02-2023 11:30,03-02-2023,11:30:00,23,46,34,75
03-02-2023 12:00,03-02-2023,12:00:00,24,48,35,75
03-02-2023 12:30,03-02-2023,12:30:00,25,49,36,75
03-02-2023 13:00,03-02-2023,13:00:00,26,51,37,75
03-02-2023 13:30,03-02-2023,13:30:00,27,53,39,75
03-02-2023 14:00,03-02-2023,14:00:00,28,55,40,75
03-02-2023 14:30,03-02-2023,14:30:00,28,57,41,75
03-02-2023 15:00,03-02-2023,15:00:00,29,59,43,75
03-02-2023 15:30,03-02-2023,15:30:00,30,61,44,75
03-02-2023 16:00,03-02-2023,16:00:00,31,63,45,75
03-02-2023 16:30,03-02-2023,16:30:00,32,64,46,75
03-02-2023 17:00,03-02-2023,17:00:00,33,66,47,75
03-02-2023 17:30,03-02-2023,17:30:00,33,67,48,75
03-02-2023 18:00,03-02-2023,18:00:00,34,68,49,75
03-02-2023 18:30,03-02-2023,18:30:00,34,69,49,75
03-02-2023 19:00,03-02-2023,19:00:00,35,69,50,75
03-02-2023 19:30,03-02-2023,19:30:00,35,70,50,75
03-02-2023 20:00,03-02-2023,20:00:00,35,70,50,75
03-02-2023 20:30,03-02-2023,20:30:00,35,70,50,75
03-02-2023 21:00,03-02-2023,21:00:00,35,69,50,75
03-02-2023 21:30,03-02-2023,21:30:00,34,69,49,75
03-02-2023 22:00,03-02-2023,22:00:00,34,68,49,75
03-02-2023 22:30,03-02-2023,22:30:00,33,67,48,75
03-02-2023 23:00,03-02-2023,23:00:00,33,66,47,75
03-02-2023 23:30,03-02-2023,23:30:00,32,64,46,75
04-02-2023 00:00,04-02-2023,00:00:00,31,63,45,75
04-02-2023 00:30,04-02-2023,00:30:00,30,61,44,75
04-02-2023 01:00,04-02-2023,01:00:00,29,59,43,75
04-02-2023 01:30,04-02-2023,01:30:00,28,57,41,75
04-02-2023 02:00,04-02-2023,02:00:00,28,55,40,75
04-02-2023 02:30,04-02-2023,02:30:00,27,53,39,75
04-02-2023 03:00,04-02-2023,03:00:00,26,51,37,75
04-02-2023 03:30,04-02-2023,03:30:00,25,49,36,75
04-02-2023 04:00,04-02-2023,04:00:00,24,48,35,75
04-02-2023 04:30,04-02-2023,04:30:00,23,46,34,75
04-02-2023 05:00,04-02-2023,05:00:00,22,44,33,75
04-02-2023 05:30,04-02-2023,05:30:00,22,43,32,75
04-02-2023 06:00,04-02-2023,06:00:00,21,42,31,75
04-02-2023 06:30,04-02-2023,06:30:00,21,41,31,75
04-02-2023 07:00,04-02-2023,07:00:00,20,41,30,75
04-02-2023 07:30,04-02-2023,07:30:00,20,40,30,75
04-02-2023 08:00,04-02-2023,08:00:00,20,40,30,75
04-02-2023 08:30,04-02-2023,08:30:00,20,40,30,75
04-02-2023 09:00,04-02-2023,09:00:00,20,41,30,75
04-02-2023 09:30,04-02-2023,09:30:00,21,41,31,75
04-02-2023 10:00,04-02-2023,10:00:00,21,42,31,75
04-02-2023 10:30,04-02-2023,10:30:00,22,43,32,75
04-02-2023 11:00,04-02-2023,11:00:00,22,44,33,75
04-02-2023 11:30,04-02-2023,11:30:00,23,46,34,75
04-02-2023 12:00,04-02-2023,12:00:00,24,48,35,75
04-02-2023 12:30,04-02-2023,12:30:00,25,49,36,75
04-02-2023 13:00,04-02-2023,13:00:00,26,51,37,75
04-02-2023 13:30,04-02-2023,13:30:00,27,53,39,75
04-02-2023 14:00,04-02-2023,14:00:00,28,55,40,75
04-02-2023 14:30,04-02-2023,14:30:00,28,57,41,75
04-02-2023 15:00,04-02-2023,15:00:00,29,59,43,75
04-02-2023 15:30,04-02-2023,15:30:00,30,61,44,75
04-02-2023 16:00,04-02-2023,16:00:00,31,63,45,75
04-02-2023 16:30,04-02-2023,16:30:00,32,64,46,75
04-02-2023 17:00,04-02-2023,17:00:00,33,66,47,75
04-02-2023 17:30,04-02-2023,17:30:00,33,67,48,75
04-02-2023 18:00,04-02-2023,18:00:00,34,68,49,75
04-02-2023 18:30,04-02-2023,18:30:00,34,69,49,75
04-02-2023 19:00,04-02-2023,19:00:00,35,69,50,75
04-02-2023 19:30,04-02-2023,19:30:00,35,70,50,75
04-02-2023 20:00,04-02-2023,20:00:00,35,70,50,75
04-02-2023 20:30,04-02-2023,20:30:00,35,70,50,75
04-02-2023 21:00,04-02-2023,21:00:00,35,69,50,75
04-02-2023 21:30,04-02-2023,21:30:00,34,69,49,75
04-02-2023 22:00,04-02-2023,22:00:00,34,68,49,75
04-02-2023 22:30,04-02-2023,22:30:00,33,67,48,75
04-02-2023 23:00,04-02-2023,23:00:00,33,66,47,75
04-02-2023 23:30,04-02-2023,23:30:00,32,64,46,75
05-02-2023 00:00,05-02-2023,00:00:00,31,63,45,75
05-02-2023 00:30,05-02-2023,00:30:00,30,61,44,75
05-02-2023 01:00,05-02-2023,01:00:00,29,59,43,75
05-02-2023 01:30,05-02-2023,01:30:00,28,57,41,75
05-02-2023 02:00,05-02-2023,02:00:00,28,55,40,75
05-02-2023 02:30,05-02-2023,02:30:00,27,53,39,75
05-02-2023 03:00,05-02-2023,03:00:00,26,51,37,75
05-02-2023 03:30,05-02-2023,03:30:00,25,49,36,75
05-02-2023 04:00,05-02-2023,04:00:00,24,48,35,75
05-02-2023 04:30,05-02-2023,04:30:00,23,46,34,75
05-02-2023 05:00,05-02-2023,05:00:00,22,44,33,75
05-02-2023 05:30,05-02-2023,05:30:00,22,43,32,75
05-02-2023 06:00,05-02-2023,06:00:00,21,42,31,75
05-02-2023 06:30,05-02-2023,06:30:00,21,41,31,75
05-02-2023 07:00,05-02-2023,07:00:00,20,41,30,75
05-02-2023 07:30,05-02-2023,07:30:00,20,40,30,75
05-02-2023 08:00,05-02-2023,08:00:00,20,40,30,75
05-02-2023 08:30,05-02-2023,08:30:00,20,40,30,75
05-02-2023 09:00,05-02-2023,09:00:00,20,41,30,75
05-02-2023 09:30,05-02-2023,09:30:00,21,41,31,75
05-02-2023 10:00,05-02-2023,10:00:00,21,42,31,75
05-02-2023 10:30,05-02-2023,10:30:00,22,43,32,75
05-02-2023 11:00,05-02-2023,11:00:00,22,44,33,75
05-02-2023 11:30,05-02-2023,11:30:00,23,46,34,75
05-02-2023 12:00,05-02-2023,12:00:00,24,48,35,75
05-02-2023 12:30,05-02-2023,12:30:00,25,49,36,75
05-02-2023 13:00,05-02-2023,13:00:00,26,51,37,75
05-02-2023 13:30,05-02-2023,13:30:00,27,53,39,75
05-02-2023 14:00,05-02-2023,14:00:00,28,55,40,75
05-02-2023 14:30,05-02-2023,14:30:00,28,57,41,75
05-02-2023 15:00,05-02-2023,15:00:00,29,59,43,75
05-02-2023 15:30,05-02-2023,15:30:00,30,61,44,75
05-02-2023 16:00,05-02-2023,16:00:00,31,63,45,75
05-02-2023 16:30,05-02-2023,16:30:00,32,64,46,75
05-02-2023 17:00,05-02-2023,17:00:00,33,66,47,75
05-02-2023 17:30,05-02-2023,17:30:00,33,67,48,75
05-02-2023 18:00,05-02-2023,18:00:00,34,68,49,75
05-02-2023 18:30,05-02-2023,18:30:00,34,69,49,75
05-02-2023 19:00,05-02-2023,19:00:00,35,69,50,75
05-02-2023 19:30,05-02-2023,19:30:00,35,70,50,75
05-02-2023 20:00,05-02-2023,20:00:00,35,70,50,75
05-02-2023 20:30,05-02-2023,20:30:00,35,70,50,75
05-02-2023 21:00,05-02-2023,21:00:00,35,69,50,75
05-02-2023 21:30,05-02-2023,21:30:00,34,69,49,75
05-02-2023 22:00,05-02-2023,22:00:00,34,68,49,75
05-02-2023 22:30,05-02-2023,22:30:00,33,67,48,75
05-02-2023 23:00,05-02-2023,23:00:00,33,66,47,75
05-02-2023 23:30,05-02-2023,23:30:00,32,64,46,75
06-02-2023 00:00,06-02-2023,00:00:00,31,63,45,75
06-02-2023 00:30,06-02-2023,00:30:00,30,61,44,75
06-02-2023 01:00,06-02-2023,01:00:00,29,59,43,75
06-02-2023 01:30,06-02-2023,01:30:00,28,57,41,75
06-02-2023 02:00,06-02-2023,02:00:00,28,55,40,75
06-02-2023 02:30,06-02-2023,02:30:00,27,53,39,75
06-02-2023 03:00,06-02-2023,03:00:00,26,51,37,75
06-02-2023 03:30,06-02-2023,03:30:00,25,49,36,75
06-02-2023 04:00,06-02-2023,04:00:00,24,48,35,75
06-02-2023 04:30,06-02-2023,04:30:00,23,46,34,75
06-02-2023 05:00,06-02-2023,05:00:00,22,44,33,75
06-02-2023 05:30,06-02-2023,05:30:00,22,43,32,75
06-02-2023 06:00,06-02-2023,06:00:00,21,42,31,75
06-02-2023 06:30,06-02-2023,06:30:00,21,41,31,75
06-02-2023 07:00,06-02-2023,07:00:00,20,41,30,75
06-02-2023 07:30,06-02-2023,07:30:00,20,40,30,75
06-02-2023 08:00,06-02-2023,08:00:00,20,40,30,75
06-02-2023 08:30,06-02-2023,08:30:00,20,40,30,75
06-02-2023 09:00,06-02-2023,09:00:00,20,41,30,75
06-02-2023 09:30,06-02-2023,09:30:00,21,41,31,75
06-02-2023 10:00,06-02-2023,10:00:00,21,42,31,75
06-02-2023 10:30,06-02-2023,10:30:00,22,43,32,75
06-02-2023 11:00,06-02-2023,11:00:00,22,44,33,75
06-02-2023 11:30,06-02-2023,11:30:00,23,46,34,75
06-02-2023 12:00,06-02-2023,12:00:00,24,48,35,75
06-02-2023 12:30,06-02-2023,12:30:00,25,49,36,75
06-02-2023 13:00,06-02-2023,13:00:00,26,51,37,75
06-02-2023 13:30,06-02-2023,13:30:00,27,53,39,75
06-02-2023 14:00,06-02-2023,14:00:00,28,55,40,75
06-02-2023 14:30,06-02-2023,14:30:00,28,57,41,75
06-02-2023 15:00,06-02-2023,15:00:00,29,59,43,75
06-02-2023 15:30,06-02-2023,15:30:00,30,61,44,75
06-02-2023 16:00,06-02-2023,16:00:00,31,63,45,75
06-02-2023 16:30,06-02-2023,16:30:00,32,64,46,75
06-02-2023 17:00,06-02-2023,17:00:00,33,66,47,75
06-02-2023 17:30,06-02-2023,17:30:00,33,67,48,75
06-02-2023 18:00,06-02-2023,18:00:00,34,68,49,75
06-02-2023 18:30,06-02-2023,18:30:00,34,69,49,75
06-02-2023 19:00,06-02-2023,19:00:00,35,69,50,75
06-02-2023 19:30,06-02-2023,19:30:00,35,70,50,75
06-02-2023 20:00,06-02-2023,20:00:00,35,70,50,75
06-02-2023 20:30,06-02-2023,20:30:00,35,70,50,75
06-02-2023 21:00,06-02-2023,21:00:00,35,69,50,75
06-02-2023 21:30,06-02-2023,21:30:00,34,69,49,75
06-02-2023 22:00,06-02-2023,22:00:00,34,68,49,75
06-02-2023 22:30,06-02-2023,22:30:00,33,67,48,75
06-02-2023 23:00,06-02-2023,23:00:00,33,66,47,75
06-02-2023 23:30,06-02-2023,23:30:00,32,64,46,75
07-02-2023 00:00,07-02-2023,00:00:00,31,63,45,75
07-02-2023 00:30,07-02-2023,00:30:00,30,61,44,75
07-02-2023 01:00,07-02-2023,01:00:00,29,59,43,75
07-02-2023 01:30,07-02-2023,01:30:00,28,57,41,75
07-02-2023 02:00,07-02-2023,02:00:00,28,55,40,75
07-02-2023 02:30,07-02-2023,02:30:00,27,53,39,75
07-02-2023 03:00,07-02-2023,03:00:00,26,51,37,75
07-02-2023 03:30,07-02-2023,03:30:00,25,49,36,75
07-02-2023 04:00,07-02-2023,04:00:00,24,48,35,75
07-02-2023 04:30,07-02-2023,04:30:00,23,46,34,75
07-02-2023 05:00,07-02-2023,05:00:00,22,44,33,75
07-02-2023 05:30,07-02-2023,05:30:00,22,43,32,75
07-02-2023 06:00,07-02-2023,06:00:00,21,42,31,75
07-02-2023 06:30,07-02-2023,06:30:00,21,41,31,75
07-02-2023 07:00,07-02-2023,07:00:00,20,41,30,75
07-02-2023 07:30,07-02-2023,07:30:00,20,40,30,75
07-02-2023 08:00,07-02-2023,08:00:00,20,40,30,75
07-02-2023 08:30,07-02-2023,08:30:00,20,40,30,75
07-02-2023 09:00,07-02-2023,09:00:00,20,41,30,75
07-02-2023 09:30,07-02-2023,09:30:00,21,41,31,75
07-02-2023 10:00,07-02-2023,10:00:00,21,42,31,75
07-02-2023 10:30,07-02-2023,10:30:00,22,43,32,75
07-02-2023 11:00,07-02-2023,11:00:00,22,44,33,75
07-02-2023 11:30,07-02-2023,11:30:00,23,46,34,75
07-02-2023 12:00,07-02-2023,12:00:00,24,48,35,75
07-02-2023 12:30,07-02-2023,12:30:00,25,49,36,75
07-02-2023 13:00,07-02-2023,13:00:00,26,51,37,75
07-02-2023 13:30,07-02-2023,13:30:00,27,53,39,75
07-02-2023 14:00,07-02-2023,14:00:00,28,55,40,75
07-02-2023 14:30,07-02-2023,14:30:00,28,57,41,75
07-02-2023 15:00,07-02-2023,15:00:00,29,59,43,75
07-02-2023 15:30,07-02-2023,15:30:00,30,61,44,75
07-02-2023 16:00,07-02-2023,16:00:00,31,63,45,75
07-02-2023 16:30,07-02-2023,16:30:00,32,64,46,75
07-02-2023 17:00,07-02-2023,17:00:00,33,66,47,75
07-02-2023 17:30,07-02-2023,17:30:00,33,67,48,75
07-02-2023 18:00,07-02-2023,18:00:00,34,68,49,75
07-02-2023 18:30,07-02-2023,18:30:00,34,69,49,75
07-02-2023 19:00,07-02-2023,19:00:00,35,69,50,75
07-02-2023 19:30,07-02-2023,19:30:00,35,70,50,75
07-02-2023 20:00,07-02-2023,20:00:00,35,70,50,75
07-02-2023 20:30,07-02-2023,20:30:00,35,70,50,75
07-02-2023 21:00,07-02-2023,21:00:00,35,69,50,25
07-02-2023 21:30,07-02-2023,21:30:00,34,69,49,25
07-02-2023 22:00,07-02-2023,22:00:00,34,68,49,25
07-02-2023 22:30,07-02-2023,22:30:00,33,67,48,25
07-02-2023 23:00,07-02-2023,23:00:00,33,66,47,25
07-02-2023 23:30,07-02-2023,23:30:00,32,64,46,25
08-02-2023 00:00,08-02-2023,00:00:00,31,63,45,25
08-02-2023 00:30,08-02-2023,00:30:00,30,61,44,25
08-02-2023 01:00,08-02-2023,01:00:00,29,59,43,25
08-02-2023 01:30,08-02-2023,01:30:00,28,57,41,25
08-02-2023 02:00,08-02-2023,02:00:00,28,55,40,25
08-02-2023 02:30,08-02-2023,02:30:00,27,53,39,25
08-02-2023 03:00,08-02-2023,03:00:00,26,51,37,25
08-02-2023 03:30,08-02-2023,03:30:00,25,49,36,25
08-02-2023 04:00,08-02-2023,04:00:00,24,48,35,25
08-02-2023 04:30,08-02-2023,04:30:00,23,46,34,25
08-02-2023 05:00,08-02-2023,05:00:00,22,44,33,25
08-02-2023 05:30,08-02-2023,05:30:00,22,43,32,25
08-02-2023 06:00,08-02-2023,06:00:00,21,42,31,25
08-02-2023 06:30,08-02-2023,06:30:00,21,41,31,25
08-02-2023 07:00,08-02-2023,07:00:00,20,41,30,25
08-02-2023 07:30,08-02-2023,07:30:00,20,40,30,25
08-02-2023 08:00,08-02-2023,08:00:00,20,40,30,25
08-02-2023 08:30,08-02-2023,08:30:00,20,40,30,25
08-02-2023 09:00,08-02-2023,09:00:00,20,41,30,25
08-02-2023 09:30,08-02-2023,09:30:00,21,41,31,25
08-02-2023 10:00,08-02-2023,10:00:00,21,42,31,25
08-02-2023 10:30,08-02-2023,10:30:00,22,43,32,25
08-02-2023 11:00,08-02-2023,11:00:00,22,44,33,25
08-02-2023 11:30,08-02-2023,11:30:00,23,46,34,25
08-02-2023 12:00,08-02-2023,12:00:00,24,48,35,0
08-02-2023 12:30,08-02-2023,12:30:00,25,49,36,0
08-02-2023 13:00,08-02-2023,13:00:00,26,51,37,0
08-02-2023 13:30,08-02-2023,13:30:00,27,53,39,0
08-02-2023 14:00,08-02-2023,14:00:00,28,55,40,0
08-02-2023 14:30,08-02-2023,14:30:00,28,57,41,0
08-02-2023 15:00,08-02-2023,15:00:00,29,59,43,0
08-02-2023 15:30,08-02-2023,15:30:00,30,61,44,0
08-02-2023 16:00,08-02-2023,16:00:00,31,63,45,0
08-02-2023 16:30,08-02-2023,16:30:00,32,64,46,0
08-02-2023 17:00,08-02-2023,17:00:00,33,66,47,0
08-02-2023 17:30,08-02-2023,17:30:00,33,67,48,0
08-02-2023 18:00,08-02-2023,18:00:00,34,68,49,0
08-02-2023 18:30,08-02-2023,18:30:00,34,69,49,0
08-02-2023 19:00,08-02-2023,19:00:00,35,69,50,0
08-02-2023 19:30,08-02-2023,19:30:00,35,70,50,0
08-02-2023 20:00,08-02-2023,20:00:00,35,70,50,0
08-02-2023 20:30,08-02-2023,20:30:00,35,70,50,0
08-02-2023 21:00,08-02-2023,21:00:00,35,69,50,0
08-02-2023 21:30,08-02-2023,21:30:00,34,69,49,0
08-02-2023 22:00,08-02-2023,22:00:00,34,68,49,0
08-02-2023 22:30,08-02-2023,22:30:00,33,67,48,0
08-02-2023 23:00,08-02-2023,23:00:00,33,66,47,0
08-02-2023 23:30,08-02-2023,23:30:00,32,64,46,0
09-02-2023 00:00,09-02-2023,00:00:00,31,63,45,0
09-02-2023 00:30,09-02-2023,00:30:00,30,61,44,0
09-02-2023 01:00,09-02-2023,01:00:00,29,59,43,0
09-02-2023 01:30,09-02-2023,01:30:00,28,57,41,0
09-02-2023 02:00,09-02-2023,02:00:00,28,55,40,0
09-02-2023 02:30,09-02-2023,02:30:00,27,53,39,0
09-02-2023 03:00,09-02-2023,03:00:00,26,51,37,0
09-02-2023 03:30,09-02-2023,03:30:00,25,49,36,0
09-02-2023 04:00,09-02-2023,04:00:00,24,48,35,0
09-02-2023 04:30,09-02-2023,04:30:00,23,46,34,0
09-02-2023 05:00,09-02-2023,05:00:00,22,44,33,0
09-02-2023 05:30,09-02-2023,05:30:00,22,43,32,0
09-02-2023 06:00,09-02-2023,06:00:00,21,42,31,0
09-02-2023 06:30,09-02-2023,06:30:00,21,41,31,0
09-02-2023 07:00,09-02-2023,07:00:00,20,41,30,0
09-02-2023 07:30,09-02-2023,07:30:00,20,40,30,0
09-02-2023 08:00,09-02-2023,08:00:00,20,40,30,0
09-02-2023 08:30,09-02-2023,08:30:00,20,40,30,0
09-02-2023 09:00,09-02-2023,09:00:00,20,41,30,0
09-02-2023 09:30,09-02-2023,09:30:00,21,41,31,0
09-02-2023 10:00,09-02-2023,10:00:00,21,42,31,0
09-02-2023 10:30,09-02-2023,10:30:00,22,43,32,0
09-02-2023 11:00,09-02-2023,11:00:00,22,44,33,0
09-02-2023 11:30,09-02-2023,11:30:00,23,46,34,0
09-02-2023 12:00,09-02-2023,12:00:00,24,48,35,0
09-02-2023 12:30,09-02-2023,12:30:00,25,49,36,0
09-02-2023 13:00,09-02-2023,13:00:00,26,51,37,0
09-02-2023 13:30,09-02-2023,13:30:00,27,53,39,0
09-02-2023 14:00,09-02-2023,14:00:00,28,55,40,0
09-02-2023 14:30,09-02-2023,14:30:00,28,57,41,0
09-02-2023 15:00,09-02-2023,15:00:00,29,59,43,0
09-02-2023 15:30,09-02-2023,15:30:00,30,61,44,0
09-02-2023 16:00,09-02-2023,16:00:00,31,63,45,0
09-02-2023 16:30,09-02-2023,16:30:00,32,64,46,0
09-02-2023 17:00,09-02-2023,17:00:00,33,66,47,0
09-02-2023 17:30,09-02-2023,17:30:00,33,67,48,0
09-02-2023 18:00,09-02-2023,18:00:00,34,68,49,0
09-02-2023 18:30,09-02-2023,18:30:00,34,69,49,0
09-02-2023 19:00,09-02-2023,19:00:00,35,69,50,0
09-02-2023 19:30,09-02-2023,19:30:00,35,70,50,0
09-02-2023 20:00,09-02-2023,20:00:00,35,70,50,0
09-02-2023 20:30,09-02-2023,20:30:00,35,70,50,0
09-02-2023 21:00,09-02-2023,21:00:00,35,69,50,0
09-02-2023 21:30,09-02-2023,21:30:00,34,69,49,0
09-02-2023 22:00,09-02-2023,22:00:00,34,68,49,0
09-02-2023 22:30,09-02-2023,22:30:00,33,67,48,0
09-02-2023 23:00,09-02-2023,23:00:00,33,66,47,0
09-02-2023 23:30,09-02-2023,23:30:00,32,64,46,0
10-02-2023 00:00,10-02-2023,00:00:00,31,63,45,0
10-02-2023 00:30,10-02-2023,00:30:00,30,61,44,0
10-02-2023 01:00,10-02-2023,01:00:00,29,59,43,0
10-02-2023 01:30,10-02-2023,01:30:00,28,57,41,0
10-02-2023 02:00,10-02-2023,02:00:00,28,55,40,0
10-02-2023 02:30,10-02-2023,02:30:00,27,53,39,0
10-02-2023 03:00,10-02-2023,03:00:00,26,51,37,0
10-02-2023 03:30,10-02-2023,03:30:00,25,49,36,0
10-02-2023 04:00,10-02-2023,04:00:00,24,48,35,0
10-02-2023 04:30,10-02-2023,04:30:00,23,46,34,0
10-02-2023 05:00,10-02-2023,05:00:00,22,44,33,0
10-02-2023 05:30,10-02-2023,05:30:00,22,43,32,0
10-02-2023 06:00,10-02-2023,06:00:00,21,42,31,0
10-02-2023 06:30,10-02-2023,06:30:00,21,41,31,0
10-02-2023 07:00,10-02-2023,07:00:00,20,41,30,0
10-02-2023 07:30,10-02-2023,07:30:00,20,40,30,0
10-02-2023 08:00,10-02-2023,08:00:00,20,40,30,0
10-02-2023 08:30,10-02-2023,08:30:00,20,40,30,0
10-02-2023 09:00,10-02-2023,09:00:00,20,41,30,0
10-02-2023 09:30,10-02-2023,09:30:00,21,41,31,0
10-02-2023 10:00,10-02-2023,10:00:00,21,42,31,0
10-02-2023 10:30,10-02-2023,10:30:00,22,43,32,0
10-02-2023 11:00,10-02-2023,11:00:00,22,44,33,0
10-02-2023 11:30,10-02-2023,11:30:00,23,46,34,0
10-02-2023 12:00,10-02-2023,12:00:00,24,48,35,0
10-02-2023 12:30,10-02-2023,12:30:00,25,49,36,0
10-02-2023 13:00,10-02-2023,13:00:00,26,51,37,0
10-02-2023 13:30,10-02-2023,13:30:00,27,53,39,0
